start_ticks,channel,end_beats,end_s,end_ticks,key_signature,length_beats,length_s,length_ticks,note,start_beats,start_s,time_signature,track,velocity
39040,0,152.74609375,65.37336672265624,39103,D,152.74609375,0.1039832226562396,63,82,152.5,65.2693835,4 4,Piano,58
39168,0,153.4921875,65.6886174453125,39294,D,153.4921875,0.20796644531250763,126,82,153.0,65.480651,4 4,Piano,59
39168,1,153.2265625,65.5763815859375,39226,D,153.2265625,0.09573058593750261,58,58,153.0,65.480651,4 4,Piano,83
39232,1,153.4765625,65.6820153359375,39290,D,153.4765625,0.09573058593750261,58,49,153.25,65.58628475,4 4,Piano,56
39296,1,153.74609375,65.79590172265625,39359,D,153.74609375,0.10398322265625382,63,50,153.5,65.6919185,4 4,Piano,68
39424,0,154.24609375,66.00716922265624,39487,D,154.24609375,0.1039832226562396,63,85,154.0,65.903186,4 4,Piano,93
39424,1,154.4921875,66.1111524453125,39550,D,154.4921875,0.20796644531249342,126,42,154.0,65.903186,4 4,Piano,54
39552,0,154.74609375,66.21843672265625,39615,D,154.74609375,0.10398322265625382,63,82,154.5,66.1144535,4 4,Piano,63
39680,0,155.4921875,66.5336874453125,39806,D,155.4921875,0.20796644531249342,126,82,155.0,66.325721,4 4,Piano,62
39680,1,155.2265625,66.42145158593749,39738,D,155.2265625,0.0957305859374884,58,58,155.0,66.325721,4 4,Piano,86
39744,1,155.4765625,66.5270853359375,39802,D,155.4765625,0.09573058593750261,58,48,155.25,66.43135475,4 4,Piano,52
39808,1,155.74609375,66.64097172265625,39871,D,155.74609375,0.1039832226562396,63,49,155.5,66.5369885,4 4,Piano,69
39936,0,156.24609375,66.85223922265625,39999,D,156.24609375,0.10398322265625382,63,78,156.0,66.748256,4 4,Piano,59
39936,1,156.4921875,66.9562224453125,40062,D,156.4921875,0.20796644531250763,126,42,156.0,66.748256,4 4,Piano,59
40064,0,156.74609375,67.06350672265626,40127,D,156.74609375,0.10398322265625382,63,80,156.5,66.9595235,4 4,Piano,73
40192,0,157.4921875,67.3787574453125,40318,D,157.4921875,0.20796644531249342,126,78,157.0,67.17079100000001,4 4,Piano,62
40192,1,157.2265625,67.26652158593751,40250,D,157.2265625,0.09573058593750261,58,58,157.0,67.17079100000001,4 4,Piano,90
40256,1,157.4765625,67.37215533593749,40314,D,157.4765625,0.0957305859374884,58,48,157.25,67.27642475,4 4,Piano,58
40320,0,157.74609375,67.48604172265625,40383,D,157.74609375,0.10398322265625382,63,83,157.5,67.3820585,4 4,Piano,74
40320,1,157.74609375,67.48604172265625,40383,D,157.74609375,0.10398322265625382,63,49,157.5,67.3820585,4 4,Piano,72
40448,0,158.24609375,67.69730922265626,40511,D,158.24609375,0.10398322265626803,63,85,158.0,67.59332599999999,4 4,Piano,106
40448,1,158.4921875,67.8012924453125,40574,D,158.4921875,0.20796644531250763,126,42,158.0,67.59332599999999,4 4,Piano,59
40576,0,158.74609375,67.90857672265625,40639,D,158.74609375,0.1039832226562396,63,82,158.5,67.80459350000001,4 4,Piano,67
40704,0,159.4921875,68.22382744531251,40830,D,159.4921875,0.20796644531250763,126,82,159.0,68.015861,4 4,Piano,66
40704,1,159.2265625,68.1115915859375,40762,D,159.2265625,0.09573058593750261,58,58,159.0,68.015861,4 4,Piano,93
40768,1,159.4765625,68.2172253359375,40826,D,159.4765625,0.0957305859374884,58,48,159.25,68.12149475000001,4 4,Piano,56
40832,1,159.74609375,68.33111172265626,40895,D,159.74609375,0.10398322265626803,63,49,159.5,68.22712849999999,4 4,Piano,73
40960,0,160.24609375,68.54237922265625,41023,D,160.24609375,0.10398322265625382,63,86,160.0,68.438396,4 4,Piano,105
40960,1,160.4921875,68.64636244531249,41086,D,160.4921875,0.20796644531249342,126,38,160.0,68.438396,4 4,Piano,56
41088,0,160.74609375,68.75364672265624,41151,D,160.74609375,0.1039832226562396,63,82,160.5,68.6496635,4 4,Piano,64
41216,0,161.4921875,69.0688974453125,41342,D,161.4921875,0.20796644531250763,126,82,161.0,68.860931,4 4,Piano,66
41216,1,161.2265625,68.9566615859375,41274,D,161.2265625,0.09573058593750261,58,58,161.0,68.860931,4 4,Piano,93
41280,1,161.4765625,69.0622953359375,41338,D,161.4765625,0.09573058593750261,58,49,161.25,68.96656475,4 4,Piano,59
41344,1,161.74609375,69.17618172265625,41407,D,161.74609375,0.10398322265625382,63,50,161.5,69.0721985,4 4,Piano,76
41472,0,162.98046875,69.69774836328125,41723,D,162.98046875,0.4142823632812451,251,85,162.0,69.283466,4 4,Piano,100
41472,1,162.4921875,69.4914324453125,41598,D,162.4921875,0.20796644531249342,126,42,162.0,69.283466,4 4,Piano,57
41728,0,163.90234375,70.08727281640626,41959,D,163.90234375,0.3812718164062545,231,82,163.0,69.706001,4 4,Piano,68
41728,1,163.2265625,69.8017315859375,41786,D,163.2265625,0.09573058593750261,58,58,163.0,69.706001,4 4,Piano,95
41792,1,163.4765625,69.9073653359375,41850,D,163.4765625,0.09573058593750261,58,48,163.25,69.81163475,4 4,Piano,60
41856,1,163.74609375,70.02125172265625,41919,D,163.74609375,0.1039832226562396,63,49,163.5,69.9172685,4 4,Piano,76
41984,0,164.24609375,70.23036787109375,42047,D,164.24609375,0.10183187109375069,63,59,164.0,70.128536,4 4,Piano,60
41984,1,164.30078125,70.25299717578125,42061,D,164.30078125,0.12446117578124927,77,35,164.0,70.128536,4 4,Piano,60
42069,1,164.6328125,70.3903893828125,42146,D,164.6328125,0.12446117578124927,77,41,164.33203125,70.26592820703125,4 4,Piano,89
42112,0,164.74609375,70.43726437109375,42175,D,164.74609375,0.10183187109375069,63,61,164.5,70.3354325,4 4,Piano,83
42154,1,164.96875,70.52939796874999,42232,D,164.96875,0.12607755468749815,78,42,164.6640625,70.40332041406249,4 4,Piano,86
42240,0,165.24609375,70.64416087109375,42303,D,165.24609375,0.10183187109375069,63,62,165.0,70.542329,4 4,Piano,84
42240,1,165.30078125,70.66679017578124,42317,D,165.30078125,0.12446117578124927,77,50,165.0,70.542329,4 4,Piano,97
42325,1,165.6328125,70.8041823828125,42402,D,165.6328125,0.12446117578124927,77,41,165.33203125,70.67972120703125,4 4,Piano,67
42368,0,165.74609375,70.85105737109375,42431,D,165.74609375,0.10183187109375069,63,64,165.5,70.7492255,4 4,Piano,84
42410,1,165.96875,70.94319096875,42488,D,165.96875,0.12607755468751236,78,42,165.6640625,70.81711341406249,4 4,Piano,80
42496,0,166.24609375,71.05795387109374,42559,D,166.24609375,0.10183187109375069,63,66,166.0,70.956122,4 4,Piano,113
42496,1,166.30078125,71.08058317578124,42573,D,166.30078125,0.12446117578124927,77,35,166.0,70.956122,4 4,Piano,67
42581,1,166.6328125,71.2179753828125,42658,D,166.6328125,0.12446117578124927,77,41,166.33203125,71.09351420703125,4 4,Piano,89
42624,0,166.74609375,71.26485037109374,42687,D,166.74609375,0.10183187109375069,63,62,166.5,71.16301849999999,4 4,Piano,69
42666,1,166.96875,71.35698396875,42744,D,166.96875,0.12607755468749815,78,42,166.6640625,71.2309064140625,4 4,Piano,83
42752,0,167.4921875,71.5735787421875,42878,D,167.4921875,0.20366374218750138,126,66,167.0,71.36991499999999,4 4,Piano,86
42752,1,167.30078125,71.49437617578124,42829,D,167.30078125,0.12446117578124927,77,50,167.0,71.36991499999999,4 4,Piano,98
42837,1,167.6328125,71.6317683828125,42914,D,167.6328125,0.12446117578124927,77,41,167.33203125,71.50730720703125,4 4,Piano,66
42922,1,167.96875,71.77077696875,43000,D,167.96875,0.12607755468749815,78,42,167.6640625,71.6446994140625,4 4,Piano,80
43008,0,168.24609375,71.88553987109374,43071,D,168.24609375,0.10183187109375069,63,65,168.0,71.78370799999999,4 4,Piano,105
43008,1,168.30078125,71.90816917578125,43085,D,168.30078125,0.12446117578126348,77,35,168.0,71.78370799999999,4 4,Piano,68
43093,1,168.6328125,72.0455613828125,43170,D,168.6328125,0.12446117578124927,77,41,168.33203125,71.92110020703124,4 4,Piano,91
43136,0,168.74609375,72.09243637109375,43199,D,168.74609375,0.10183187109375069,63,61,168.5,71.9906045,4 4,Piano,72
43178,1,168.96875,72.18456996875,43256,D,168.96875,0.12607755468749815,78,42,168.6640625,72.0584924140625,4 4,Piano,87
43264,0,169.4921875,72.40116474218749,43390,D,169.4921875,0.20366374218748717,126,65,169.0,72.197501,4 4,Piano,86
43264,1,169.30078125,72.32196217578125,43341,D,169.30078125,0.12446117578124927,77,49,169.0,72.197501,4 4,Piano,98
43349,1,169.6328125,72.45935438281249,43426,D,169.6328125,0.12446117578124927,77,41,169.33203125,72.33489320703124,4 4,Piano,68
43434,1,169.96875,72.59836296875,43512,D,169.96875,0.12607755468749815,78,42,169.6640625,72.4722854140625,4 4,Piano,79
43520,0,170.24609375,72.71312587109375,43583,D,170.24609375,0.10183187109375069,63,64,170.0,72.611294,4 4,Piano,105
43520,1,170.30078125,72.73575517578125,43597,D,170.30078125,0.12446117578124927,77,35,170.0,72.611294,4 4,Piano,70
43605,1,170.6328125,72.87314738281249,43682,D,170.6328125,0.12446117578124927,77,41,170.33203125,72.74868620703124,4 4,Piano,92
43648,0,170.74609375,72.92002237109375,43711,D,170.74609375,0.10183187109375069,63,60,170.5,72.8181905,4 4,Piano,72
43690,1,170.96875,73.01215596875,43768,D,170.96875,0.12607755468749815,78,42,170.6640625,72.8860784140625,4 4,Piano,86
43776,0,171.4921875,73.2287507421875,43902,D,171.4921875,0.20366374218750138,126,64,171.0,73.025087,4 4,Piano,88
43776,1,171.30078125,73.14954817578125,43853,D,171.30078125,0.12446117578124927,77,48,171.0,73.025087,4 4,Piano,95
43861,1,171.6328125,73.2869403828125,43938,D,171.6328125,0.12446117578124927,77,41,171.33203125,73.16247920703125,4 4,Piano,65
43946,1,171.96875,73.42594896874999,44024,D,171.96875,0.12607755468749815,78,42,171.6640625,73.2998714140625,4 4,Piano,79
44032,0,172.24609375,73.54071187109375,44095,D,172.24609375,0.10183187109375069,63,59,172.0,73.43888,4 4,Piano,72
44032,1,172.30078125,73.56334117578125,44109,D,172.30078125,0.12446117578124927,77,35,172.0,73.43888,4 4,Piano,69
44117,1,172.6328125,73.7007333828125,44194,D,172.6328125,0.12446117578124927,77,41,172.33203125,73.57627220703125,4 4,Piano,90
44160,0,172.74609375,73.74760837109375,44223,D,172.74609375,0.10183187109375069,63,61,172.5,73.6457765,4 4,Piano,85
44202,1,172.96875,73.83974196874999,44280,D,172.96875,0.12607755468749815,78,42,172.6640625,73.71366441406249,4 4,Piano,84
44288,0,173.24609375,73.95450487109375,44351,D,173.24609375,0.10183187109375069,63,62,173.0,73.852673,4 4,Piano,87
44288,1,173.30078125,73.97713417578125,44365,D,173.30078125,0.12446117578124927,77,50,173.0,73.852673,4 4,Piano,99
44373,1,173.6328125,74.1145263828125,44450,D,173.6328125,0.12446117578124927,77,41,173.33203125,73.99006520703125,4 4,Piano,67
44416,0,173.74609375,74.16140137109375,44479,D,173.74609375,0.10183187109375069,63,64,173.5,74.0595695,4 4,Piano,84
44458,1,173.96875,74.25353496875,44536,D,173.96875,0.12607755468751236,78,42,173.6640625,74.12745741406249,4 4,Piano,81
44544,0,174.24609375,74.36829787109374,44607,D,174.24609375,0.10183187109375069,63,66,174.0,74.266466,4 4,Piano,87
44544,1,174.30078125,74.39092717578124,44621,D,174.30078125,0.12446117578124927,77,35,174.0,74.266466,4 4,Piano,67
44629,1,174.6328125,74.5283193828125,44706,D,174.6328125,0.12446117578124927,77,41,174.33203125,74.40385820703125,4 4,Piano,89
44672,0,174.74609375,74.57519437109374,44735,D,174.74609375,0.10183187109375069,63,62,174.5,74.4733625,4 4,Piano,72
44714,1,174.96875,74.66732796875,44792,D,174.96875,0.12607755468749815,78,42,174.6640625,74.5412504140625,4 4,Piano,84
44800,0,175.24609375,74.78209087109374,44863,D,175.24609375,0.10183187109375069,63,66,175.0,74.68025899999999,4 4,Piano,88
44800,1,175.30078125,74.80472017578124,44877,D,175.30078125,0.12446117578124927,77,50,175.0,74.68025899999999,4 4,Piano,99
44885,1,175.6328125,74.9421123828125,44962,D,175.6328125,0.12446117578124927,77,41,175.33203125,74.81765120703125,4 4,Piano,63
44928,0,175.74609375,74.98898737109374,44991,D,175.74609375,0.10183187109375069,63,71,175.5,74.88715549999999,4 4,Piano,89
44970,1,175.96875,75.08112096875,45048,D,175.96875,0.12607755468749815,78,42,175.6640625,74.9550434140625,4 4,Piano,82
45056,0,176.24609375,75.19588387109374,45119,D,176.24609375,0.10183187109375069,63,69,176.0,75.09405199999999,4 4,Piano,79
45056,1,176.30078125,75.21851317578125,45133,D,176.30078125,0.12446117578126348,77,38,176.0,75.09405199999999,4 4,Piano,74
45141,1,176.6328125,75.3559053828125,45218,D,176.6328125,0.12446117578124927,77,44,176.33203125,75.23144420703125,4 4,Piano,93
45184,0,176.74609375,75.40278037109374,45247,D,176.74609375,0.10183187109373648,63,66,176.5,75.3009485,4 4,Piano,74
45226,1,176.96875,75.49491396875,45304,D,176.96875,0.12607755468749815,78,45,176.6640625,75.3688364140625,4 4,Piano,84
45312,0,177.24609375,75.60967687109374,45375,D,177.24609375,0.10183187109373648,63,62,177.0,75.507845,4 4,Piano,73
45312,1,177.30078125,75.63230617578125,45389,D,177.30078125,0.12446117578124927,77,54,177.0,75.507845,4 4,Piano,100
45397,1,177.6328125,75.76969838281249,45474,D,177.6328125,0.12446117578124927,77,44,177.33203125,75.64523720703124,4 4,Piano,65
45440,0,177.74609375,75.81657337109375,45503,D,177.74609375,0.10183187109375069,63,66,177.5,75.7147415,4 4,Piano,86
45482,1,177.96875,75.90870696875,45560,D,177.96875,0.12607755468749815,78,45,177.6640625,75.7826294140625,4 4,Piano,79
45568,0,179.90234375,76.70881452734375,46055,D,179.90234375,0.7871765273437461,487,69,178.0,75.921638,4 4,Piano,90
45568,1,178.30078125,76.04609917578125,45645,D,178.30078125,0.12446117578124927,77,38,178.0,75.921638,4 4,Piano,68
45653,1,178.6328125,76.18349138281249,45730,D,178.6328125,0.12446117578124927,77,44,178.33203125,76.05903020703124,4 4,Piano,89
45738,1,178.96875,76.32249996875,45816,D,178.96875,0.12607755468749815,78,45,178.6640625,76.1964224140625,4 4,Piano,87
45824,0,179.90234375,76.70881452734375,46055,D,179.90234375,0.3733835273437478,231,62,179.0,76.335431,4 4,Piano,80
45824,1,179.30078125,76.45989217578125,45901,D,179.30078125,0.12446117578124927,77,54,179.0,76.335431,4 4,Piano,100
45909,1,179.6328125,76.5972843828125,45986,D,179.6328125,0.12446117578126348,77,44,179.33203125,76.47282320703124,4 4,Piano,65
45994,1,179.96875,76.73629296874999,46072,D,179.96875,0.12607755468749815,78,45,179.6640625,76.6102154140625,4 4,Piano,80
46080,0,180.24609375,76.84899163671875,46143,D,180.24609375,0.09976763671875233,63,71,180.0,76.749224,4 4,Piano,89
46080,1,180.30078125,76.87116222265625,46157,D,180.30078125,0.12193822265625442,77,35,180.0,76.749224,4 4,Piano,63
46165,1,180.6328125,77.00576935156249,46242,D,180.6328125,0.12193822265624021,77,41,180.33203125,76.88383112890625,4 4,Piano,87
46208,0,180.74609375,77.05169413671875,46271,D,180.74609375,0.09976763671875233,63,73,180.5,76.9519265,4 4,Piano,84
46250,1,180.96875,77.14196009375,46328,D,180.96875,0.12352183593750965,78,42,180.6640625,77.01843825781249,4 4,Piano,84
46336,0,181.24609375,77.25439663671875,46399,D,181.24609375,0.09976763671875233,63,74,181.0,77.154629,4 4,Piano,89
46336,1,181.30078125,77.27656722265625,46413,D,181.30078125,0.12193822265625442,77,50,181.0,77.154629,4 4,Piano,98
46421,1,181.6328125,77.4111743515625,46498,D,181.6328125,0.12193822265624021,77,41,181.33203125,77.28923612890625,4 4,Piano,64
46464,0,181.74609375,77.45709913671875,46527,D,181.74609375,0.09976763671875233,63,76,181.5,77.3573315,4 4,Piano,85
46506,1,181.96875,77.54736509375,46584,D,181.96875,0.12352183593750965,78,42,181.6640625,77.42384325781249,4 4,Piano,80
46592,0,182.24609375,77.65980163671875,46655,D,182.24609375,0.09976763671875233,63,78,182.0,77.560034,4 4,Piano,115
46592,1,182.30078125,77.68197222265624,46669,D,182.30078125,0.12193822265624021,77,35,182.0,77.560034,4 4,Piano,68
46677,1,182.6328125,77.8165793515625,46754,D,182.6328125,0.12193822265624021,77,41,182.33203125,77.69464112890626,4 4,Piano,90
46720,0,182.74609375,77.86250413671875,46783,D,182.74609375,0.09976763671875233,63,74,182.5,77.7627365,4 4,Piano,71
46762,1,182.96875,77.95277009375,46840,D,182.96875,0.12352183593750965,78,42,182.6640625,77.8292482578125,4 4,Piano,87
46848,0,183.4921875,78.1649742734375,46974,D,183.4921875,0.19953527343749045,126,78,183.0,77.965439,4 4,Piano,87
46848,1,183.30078125,78.08737722265624,46925,D,183.30078125,0.12193822265624021,77,50,183.0,77.965439,4 4,Piano,100
46933,1,183.6328125,78.2219843515625,47010,D,183.6328125,0.12193822265625442,77,41,183.33203125,78.10004612890624,4 4,Piano,64
47018,1,183.96875,78.35817509374999,47096,D,183.96875,0.12352183593749544,78,42,183.6640625,78.2346532578125,4 4,Piano,80
47104,0,184.24609375,78.47061163671874,47167,D,184.24609375,0.09976763671873812,63,77,184.0,78.370844,4 4,Piano,103
47104,1,184.30078125,78.49278222265625,47181,D,184.30078125,0.12193822265624021,77,35,184.0,78.370844,4 4,Piano,69
47189,1,184.6328125,78.6273893515625,47266,D,184.6328125,0.12193822265625442,77,41,184.33203125,78.50545112890624,4 4,Piano,91
47232,0,184.74609375,78.67331413671874,47295,D,184.74609375,0.09976763671875233,63,73,184.5,78.57354649999999,4 4,Piano,72
47274,1,184.96875,78.76358009375,47352,D,184.96875,0.12352183593749544,78,42,184.6640625,78.6400582578125,4 4,Piano,86
47360,0,185.4921875,78.9757842734375,47486,D,185.4921875,0.19953527343750466,126,77,185.0,78.77624899999999,4 4,Piano,87
47360,1,185.30078125,78.89818722265625,47437,D,185.30078125,0.12193822265625442,77,49,185.0,78.77624899999999,4 4,Piano,96
47445,1,185.6328125,79.0327943515625,47522,D,185.6328125,0.12193822265625442,77,41,185.33203125,78.91085612890625,4 4,Piano,67
47530,1,185.96875,79.16898509375,47608,D,185.96875,0.12352183593749544,78,42,185.6640625,79.0454632578125,4 4,Piano,80
47616,0,186.24609375,79.28142163671875,47679,D,186.24609375,0.09976763671875233,63,76,186.0,79.181654,4 4,Piano,106
47616,1,186.30078125,79.30359222265625,47693,D,186.30078125,0.12193822265625442,77,35,186.0,79.181654,4 4,Piano,69
47701,1,186.6328125,79.4381993515625,47778,D,186.6328125,0.12193822265625442,77,41,186.33203125,79.31626112890625,4 4,Piano,91
47744,0,186.74609375,79.48412413671875,47807,D,186.74609375,0.09976763671875233,63,72,186.5,79.3843565,4 4,Piano,71
47786,1,186.96875,79.57439009375,47864,D,186.96875,0.12352183593749544,78,42,186.6640625,79.4508682578125,4 4,Piano,84
47872,0,187.4921875,79.7865942734375,47998,D,187.4921875,0.19953527343750466,126,76,187.0,79.587059,4 4,Piano,87
47872,1,187.30078125,79.70899722265625,47949,D,187.30078125,0.12193822265625442,77,48,187.0,79.587059,4 4,Piano,96
47957,1,187.6328125,79.8436043515625,48034,D,187.6328125,0.12193822265625442,77,41,187.33203125,79.72166612890625,4 4,Piano,66
48042,1,187.96875,79.97979509375,48120,D,187.96875,0.12352183593749544,78,42,187.6640625,79.8562732578125,4 4,Piano,80
48128,0,188.24609375,80.0909015,48191,D,188.24609375,0.09843750000000284,63,71,188.0,79.992464,4 4,Piano,74
48128,1,188.30078125,80.1127765,48205,D,188.30078125,0.12031249999999716,77,35,188.0,79.992464,4 4,Piano,68
48213,1,188.6328125,80.245589,48290,D,188.6328125,0.12031249999999716,77,41,188.33203125,80.1252765,4 4,Piano,89
48256,0,188.74609375,80.2887634375,48319,D,188.74609375,0.0962994374999937,63,73,188.5,80.192464,4 4,Piano,84
48298,1,188.96875,80.3758915,48376,D,188.96875,0.11922787499999288,78,42,188.6640625,80.256663625,4 4,Piano,87
48384,0,189.24609375,80.48237267578125,48447,D,189.24609375,0.09425267578124874,63,74,189.0,80.38812,4 4,Piano,92
48384,1,189.90234375,80.73371314453125,48615,D,189.90234375,0.3455931445312501,231,59,189.0,80.38812,4 4,Piano,109
48512,0,189.74609375,80.67190831640625,48575,D,189.74609375,0.0922908164062477,63,76,189.5,80.5796175,4 4,Piano,90
48640,0,190.24609375,80.8575379375,48703,D,190.24609375,0.09040893750000123,63,78,190.0,80.767129,4 4,Piano,97
48640,1,190.90234375,81.0986284375,48871,D,190.90234375,0.33149943749999977,231,57,190.0,80.767129,4 4,Piano,86
48768,0,190.74609375,81.039419609375,48831,D,190.74609375,0.08860260937500186,63,74,190.5,80.950817,4 4,Piano,79
48896,0,191.24609375,81.2177016640625,48959,D,191.24609375,0.08686666406249799,63,78,191.0,81.130835,4 4,Piano,100
48896,1,191.90234375,81.44934610156251,49127,D,191.90234375,0.31851110156250684,231,55,191.0,81.130835,4 4,Piano,86
49024,0,191.74609375,81.39252365625,49087,D,191.74609375,0.08519765625000275,63,83,191.5,81.307326,4 4,Piano,103
49152,0,192.24609375,81.56401740234377,49215,D,192.24609375,0.08359140234375673,63,78,192.0,81.48042600000001,4 4,Piano,88
49152,1,192.90234375,81.78692780859376,49383,D,192.90234375,0.306501808593751,231,54,192.0,81.48042600000001,4 4,Piano,92
49280,0,192.74609375,81.73230720312502,49343,D,192.74609375,0.08204470312500689,63,74,192.5,81.65026250000001,4 4,Piano,84
49408,0,193.74609375,82.06117685937502,49599,D,193.74609375,0.24422035937500652,191,74,193.0,81.81695650000002,4 4,Piano,109
49408,1,193.90234375,82.11232248437501,49639,D,193.90234375,0.29536598437499606,231,52,193.0,81.81695650000002,4 4,Piano,114
49536,0,193.74609375,82.05973942578127,49599,D,193.74609375,0.07911692578124985,63,83,193.5,81.98062250000002,4 4,Piano,112
49664,0,195.8046875,82.71126846093753,50126,D,195.8046875,0.5699004609375038,462,71,194.0,82.14136800000003,4 4,Piano,96
49664,1,194.90234375,82.42631823046878,49895,D,194.90234375,0.2849502304687519,231,50,194.0,82.14136800000003,4 4,Piano,118
49920,1,195.90234375,82.74210723046878,50151,D,195.90234375,0.2849502304687519,231,49,195.0,82.45715700000002,4 4,Piano,118
50176,0,197.8046875,83.34284646093754,50638,D,197.8046875,0.5699004609375038,462,83,196.0,82.77294600000003,4 4,Piano,127
50176,1,196.24609375,82.85065969921878,50239,D,196.24609375,0.07771369921874793,63,47,196.0,82.77294600000003,4 4,Piano,121
50304,0,196.74609375,83.00855419921878,50367,D,196.74609375,0.07771369921874793,63,85,196.5,82.93084050000003,4 4,Piano,123
50304,1,196.74609375,83.00855419921878,50367,D,196.74609375,0.07771369921874793,63,45,196.5,82.93084050000003,4 4,Piano,104
50432,0,197.24609375,83.16644869921878,50495,D,197.24609375,0.07771369921874793,63,86,197.0,83.08873500000003,4 4,Piano,121
50432,1,197.24609375,83.16644869921878,50495,D,197.24609375,0.07771369921874793,63,43,197.0,83.08873500000003,4 4,Piano,104
50560,0,197.74609375,83.32434319921879,50623,D,197.74609375,0.07771369921876214,63,88,197.5,83.24662950000003,4 4,Piano,118
50560,1,197.74609375,83.32434319921879,50623,D,197.74609375,0.07771369921876214,63,42,197.5,83.24662950000003,4 4,Piano,104
50688,0,199.8046875,83.97442446093753,51150,D,199.8046875,0.5699004609374896,462,83,198.0,83.40452400000004,4 4,Piano,127
50688,1,198.24609375,83.48223769921879,50751,D,198.24609375,0.07771369921874793,63,47,198.0,83.40452400000004,4 4,Piano,127
50816,0,198.74609375,83.64013219921878,50879,D,198.74609375,0.07771369921874793,63,86,198.5,83.56241850000004,4 4,Piano,97
50816,1,198.74609375,83.64013219921878,50879,D,198.74609375,0.07771369921874793,63,45,198.5,83.56241850000004,4 4,Piano,104
50944,0,199.4921875,83.87574039843753,51070,D,199.4921875,0.15542739843749587,126,90,199.0,83.72031300000003,4 4,Piano,122
50944,1,199.24609375,83.79802669921878,51007,D,199.24609375,0.07771369921874793,63,43,199.0,83.72031300000003,4 4,Piano,107
51072,1,199.74609375,83.95592119921878,51135,D,199.74609375,0.07771369921874793,63,42,199.5,83.87820750000003,4 4,Piano,103
51200,0,201.8046875,84.60600246093753,51662,D,201.8046875,0.5699004609375038,462,83,200.0,84.03610200000003,4 4,Piano,113
51200,1,200.24609375,84.11381569921878,51263,D,200.24609375,0.07771369921874793,63,47,200.0,84.03610200000003,4 4,Piano,127
51328,0,200.74609375,84.27171019921879,51391,D,200.74609375,0.07771369921876214,63,85,200.5,84.19399650000003,4 4,Piano,99
51328,1,200.74609375,84.27171019921879,51391,D,200.74609375,0.07771369921876214,63,45,200.5,84.19399650000003,4 4,Piano,107
51456,0,201.4921875,84.50731839843753,51582,D,201.4921875,0.15542739843749587,126,89,201.0,84.35189100000004,4 4,Piano,123
51456,1,201.24609375,84.42960469921879,51519,D,201.24609375,0.07771369921874793,63,43,201.0,84.35189100000004,4 4,Piano,107
51584,1,201.74609375,84.58749919921878,51647,D,201.74609375,0.07771369921874793,63,42,201.5,84.50978550000004,4 4,Piano,105
51712,0,203.8046875,85.23758046093754,52174,D,203.8046875,0.5699004609375038,462,83,202.0,84.66768000000003,4 4,Piano,111
51712,1,202.24609375,84.74539369921878,51775,D,202.24609375,0.07771369921874793,63,47,202.0,84.66768000000003,4 4,Piano,127
51840,0,202.74609375,84.90328819921878,51903,D,202.74609375,0.07771369921874793,63,84,202.5,84.82557450000003,4 4,Piano,97
51840,1,202.74609375,84.90328819921878,51903,D,202.74609375,0.07771369921874793,63,45,202.5,84.82557450000003,4 4,Piano,108
51968,0,203.4921875,85.13889639843754,52094,D,203.4921875,0.15542739843751008,126,88,203.0,84.98346900000003,4 4,Piano,123
51968,1,203.24609375,85.06118269921878,52031,D,203.24609375,0.07771369921874793,63,43,203.0,84.98346900000003,4 4,Piano,107
52096,1,203.74609375,85.21907719921879,52159,D,203.74609375,0.07771369921876214,63,42,203.5,85.14136350000003,4 4,Piano,106
52224,0,205.8046875,85.86915846093753,52686,D,205.8046875,0.5699004609374896,462,83,204.0,85.29925800000004,4 4,Piano,98
52224,1,204.24609375,85.37697169921879,52287,D,204.24609375,0.07771369921874793,63,47,204.0,85.29925800000004,4 4,Piano,127
52352,0,204.74609375,85.53486619921878,52415,D,204.74609375,0.07771369921874793,63,85,204.5,85.45715250000003,4 4,Piano,116
52352,1,204.74609375,85.53486619921878,52415,D,204.74609375,0.07771369921874793,63,45,204.5,85.45715250000003,4 4,Piano,107
52480,0,205.24609375,85.69276069921878,52543,D,205.24609375,0.07771369921874793,63,86,205.0,85.61504700000003,4 4,Piano,119
52480,1,205.24609375,85.69276069921878,52543,D,205.24609375,0.07771369921874793,63,43,205.0,85.61504700000003,4 4,Piano,107
52608,0,205.74609375,85.85065519921878,52671,D,205.74609375,0.07771369921874793,63,88,205.5,85.77294150000003,4 4,Piano,120
52608,1,205.74609375,85.85065519921878,52671,D,205.74609375,0.07771369921874793,63,42,205.5,85.77294150000003,4 4,Piano,104
52736,0,207.8046875,86.50073646093753,53198,D,207.8046875,0.5699004609375038,462,83,206.0,85.93083600000003,4 4,Piano,112
52736,1,206.24609375,86.00854969921878,52799,D,206.24609375,0.07771369921874793,63,47,206.0,85.93083600000003,4 4,Piano,127
52864,0,206.74609375,86.16644419921879,52927,D,206.74609375,0.07771369921876214,63,86,206.5,86.08873050000003,4 4,Piano,98
52864,1,206.74609375,86.16644419921879,52927,D,206.74609375,0.07771369921876214,63,45,206.5,86.08873050000003,4 4,Piano,106
52992,0,207.24609375,86.32433869921879,53055,D,207.24609375,0.07771369921874793,63,90,207.0,86.24662500000004,4 4,Piano,125
52992,1,207.24609375,86.32433869921879,53055,D,207.24609375,0.07771369921874793,63,43,207.0,86.24662500000004,4 4,Piano,106
